,tweet_text
2812,"['heck', 'would', 'anyone', 'want', 'mozilla', 'switch', 'crapkit', 'webkit', 'gecko', 'good', 'stupid', 'apple', 'google', 'bandwaggoners', 'sxsw']"
660,"['mention', 'imago', 'future', 'google', 'asks', 'quot', 'want', 'know', 'quot', 'search', 'sxsw', 'smscifi']"
2512,"['get', 'idea', 'sxsw', 'save', 'ipad', 'use', 'action', 'list', 'true', 'gtd', 'syncs', 'iphone', 'amp', 'web', 'link']"
4283,"['great', 'summary', 'sxsw', 'marissa', 'mayer', 'talk', 'layar', 'hotpot', 'map', 'link']"
8801,"['auntie', 'voxpop', 'popular', 'sxsw', 'apps', 'worth', 'watch', 'link', 'many', 'android', 'phone', 'view']"
6288,"['mention', 'march', 'austin', 'people', 'line', 'sxsw', 'registration', 'apple', 'store']"
1931,"['sxsw', 'haralambous', 'quot', 'iphone', 'africa', 'market', 'quot']"
7126,"['look', 'iphone', 'app', 'manage', 'multiple', 'account', 'allow', 'select', 'follow', 'list', 'suggestion', 'sxsw']"
198,"['sweet', 'new', 'google', 'map', 'demo', 'go', 'ballroom', 'sxsw']"
7778,"['really', 'mention', 'google', 'launch', 'new', 'social', 'medium', 'site', 'sxsw', 'anyone', 'else', 'hear']"
2932,"['mention', 'mention', 'sxsw', 'quot', 'apple', 'come', 'cool', 'technology', 'one', 'ever', 'hear', 'conference', 'quot']"
8005,"['sxsw', 'shade', 'blue', 'test', 'mention', 'link']"
2328,"['clear', 'succinct', 'vision', 'make', 'great', 'think', 'apple', 'google', 'intuit', 'seem', 'forget', 'heart', 'care', 'purpose', 'sxsw', 'rhjr_ux5']"
4390,"['get', 'ipad', 'white', '64gb', 'wifi', 'blue', 'cover', 'thing', 'sell', 'sxsw', 'apple', 'store', 'link']"
4219,"['wow', 'long', 'queue', 'people', 'apple', 'pop', 'store', 'buy', 'ipads', 'sxsw', 'mention', 'room', 'nokiaconnects']"
203,"['sxsw', 'day', 'apple', 'store', 'still', 'line', 'grow', 'link']"
3511,"['tweethouse', 'watch', 'ipad', 'mention', 'rock', 'sxsw', 'check', 'www', 'rana', 'dotco']"
4932,"['microsoft', 'lounge', '4th', 'floor', 'first', 'iphone', 'android', 'developer', 'stop', 'get', 'free', 'entry', 'windows', 'phone', 'sxsw']"
5536,"['mention', 'awesome', 'new', 'version', 'mention', 'iphone', 'new', 'web', 'site', 'come', 'sxsw', 'want', 'demo', 'meet', 'mention', 'sxsw']"
5792,"['mention', 'good', 'morning', 'sxsw', 'talk', 'abt', 'twitter', 'accord', 'mention', 'mention', 'ipad', 'design', 'geogames', 'design', 'headache']"
1708,"['official', 'sxsw', 'app', 'sxsw', 'link', 'android', 'iphone', 'ipad']"
5173,"['mention', 'quot', 'credit', 'card', 'company', 'know', 'accuracy', 'yr', 'go', 'get', 'divorce', 'quot', 'mention', 'sxsw', 'link']"
5250,"['mention', 'seenatsxsw2011', 'best', 'thing', 'see', 'sxsw', 'far', 'man', 'beg', 'street', 'corner', 'money', 'ipad', 'front', 'apple', 'store', 'sad']"
6529,"['mention', 'mention', 'forward', 'delicious', 'mobile', 'austin', 'iphone', 'user', 'struggle', 'anything', 'sxsw']"
8955,"['cloud', 'sxsw', 'keep', 'personal', 'stuff', 'corp', 'ipad', 'way', 'people', 'take', 'care', 'asset']"
5856,"['mention', 'google', 'say', 'report', 'launch', 'circle', 'social', 'network', 'sxsw', 'incorrect', 'link', 'launch', 'today', 'rate']"
8165,"['lifter', 'link', 'google', 'league', 'extraordinary', 'h4ckers', 'mention', 'sxsw']"
855,"['anyone', 'lose', 'iphone', 'cab', 'downtown', 'austin', 'last', 'night', 'please', 'hit', 'sxsw']"
4738,"['check', 'event', 'sxsw', 'via', 'google', 'map', 'lot', 'buzz', 'overthere']"
699,"['fear', 'iphone', 'att', '3gs', 'slowpoke', 'network', 'sxsw', 'amp', 'sxswmusic']"
3697,"['block', 'lineup', 'ipad', 'sxsw']"
1637,"['google', 'mention', 'take', 'stage', 'talk', 'location', 'future', 'map', 'sxsw']"
7281,"['anyone', 'know', 'buy', 'waterproof', 'ipad', 'case', 'pouch', 'austin', 'sxsw']"
7555,"['quot', 'frabjous', 'day', 'callooh', 'callay', 'baaah', 'quot', 'ûólewis', 'carroll', 'crowd', 'swarm', 'ipad', 'launch', 'link', 'via', 'mention', 'sxsw']"
3582,"['mention', 'touchingstories', 'ipad', 'tablet', 'sxsw', 'workshop', 'would', 'love', 'chat', 'afteward']"
1292,"['little', 'need', 'parent', 'anymore', 'comment', 'child', 'play', 'ipad', 'mention', 'connectedbrands', 'sxsw']"
6586,"['mention', 'mention', 'marissa', 'mayer', 'google', 'connect', 'digital', 'amp', 'physical', 'world', 'mobile', 'link', 'sxsw']"
1854,"['saw', 'hashable', 'pushed', 'update', 'iphone', 'app', 'look', 'ready', 'use', 'paperless', 'biz', 'card', 'solution', 'sxsw']"
5233,"['mention', 'google', 'connect', 'digital', 'amp', 'physical', 'world', 'mobile', 'link', 'via', 'mention', 'sxsw']"
3764,"['mention', 'ami', 'sampler', 'live', 'itunes', 'time', 'cmw', 'sxsw', 'check', 'link', 'musicindustry', 'usa']"
3305,"['sxsw', 'google', 'launch', 'major', 'new', 'social', 'network', 'call', 'circle', 'possibly', 'today', 'mention', 'link', 'via', 'mention']"
1496,"['think', 'go', 'get', 'second', 'iphone', 'view', 'push', 'notification', 'sxsw']"
7995,"['ipad', 'user', 'get', 'data', 'go', 'download', 'world', 'small', 'violin', 'app', 'work', 'sxsw']"
1999,"['mention', 'android', 'need', 'way', 'group', 'apps', 'like', 'ipad', 'ipod', 'sxsw', 'hhrs']"
664,"['room', 'full', 'people', 'good', 'sxsw', 'run', 'frostwire', 'android', 'link', 'share', 'pic', 'apps', 'vids', 'others']"
3749,"['good', 'point', 'mention', 'love', 'mention', 'sxsw', 'quot', 'apple', 'come', 'cool', 'technology', 'conference', 'quot']"
4414,"['mention', 'parabolico_bh', 'maravilha', 'aproveitem', 'link', 'edchat', 'musedchat', 'sxsw', 'sxswi', 'classical']"
5531,"['mention', 'austin', 'pal', 'mention', 'lose', 'phone', 'please', 'help', 'mention', 'leave', 'white', 'iphone', 'cab', 'austin', 'sxsw', 'internet', 'please', 'help']"
5576,"['mention', 'black', 'white', 'ipad', 'sxsw', 'ipad2']"
8902,"['mention', 'say', 'ipad', 'go', 'ubiquitous', 'lot', 'faster', 'anyone', 'expect', 'year', 'even', 'ago', 'newsapps', 'sxsw']"
7527,"['softlayer', 'blog', 'softlayer', 'sxsw', 'server', 'challenge', 'video', 'link', 'try', 'yet', 'ipad', 'could']"
5865,"['mention', 'google', 'launch', 'new', 'social', 'network', 'circle', 'possibly', 'today', 'link', 'sxsw']"
6777,"['mention', 'app', 'think', 'going', 'ons', 'sxsw', 'ipad', 'hollergram', 'link']"
1307,"['link', 'edchat', 'musedchat', 'sxsw', 'sxswi', 'classical', 'newtwitter']"
7393,"['apple', 'prepare', 'release', 'ipad2', 'japan', 'nuclear', 'power', 'plant', 'heat', '000', 'tie', 'usual', 'sxsw', 'heat', 'first', 'party', 'nite']"
5593,"['mention', 'cameron', 'sinclair', 'spearhead', 'japan', 'disaster', 'relief', 'sxsw', 'via', 'twitter', 'amp', 'iphone', 'link', 'sxsw4jp', 'archforhumanity']"
1664,"['estoy', 'quot', 'design', 'ipad', 'interface', 'new', 'navigation', 'schema', 'sxsw', 'quot', 'link', 'sxsw', 'uxdes']"
5451,"['mention', 'apple', 'open', 'temporary', 'store', 'downtown', 'austin', 'sxsw', 'ipad', 'launch', 'link']"
3628,"['find', 'stupid', 'stupid', 'game', 'ipad', 'currently', 'special', 'sxsw', 'sale', 'link']"
2694,"['future', 'google', 'map', 'sxsw', 'kia', 'recall', '000', 'optimas', 'top', 'advertising', 'news', 'link']"
5916,"['mention', 'google', 'launch', 'social', 'network', 'google', 'circle', 'point', 'sxsw', 'today', 'link', 'sxsw']"
3158,"['kick', 'mention', 'talk', 'ipad', 'design', 'headache', 'sxsw']"
6669,"['mention', 'appear', 'apple', 'open', 'pop', 'store', 'austin', 'sxsw', 'employee', 'try', 'hide', 'beechwood', 'table', 'give', 'away']"
1060,"['late', 'mention', 'google', 'launch', 'socialnetwork', 'sxsw', 'today', 'socialmedia']"
4637,"['interest', 'mention', 'mention', 'google', 'circle', 'might', 'launch', 'today', 'sxsw', 'new', 'social', 'network', 'link']"
3243,"['samsung', 'galaxy', 'show', 'wood', 'teamandroid', 'sxsw', 'event', 'link']"
1679,"['hop', 'blackberry', 'sprint', 'popup', 'store', 'open', 'get', 'xtra', 'battery', 'yes', 'still', 'sprint', 'blackberry', 'sxsw', 'apple']"
6893,"['mention', 'excite', 'sxsw', 'giddy', 'announce', 'music', 'withme', 'android', 'available', 'android', 'market', 'link']"
6375,"['mention', 'stumble', 'around', 'lose', 'sxsw', 'stay', 'contact', 'group', 'mention', 'iphone', 'application', 'link']"
7575,"['google', 'circle', 'real', 'thing', 'launch', 'today', 'sxsw', 'link']"
1758,"['pay', '681', 'new', 'unopened', 'ipad', '16gb', 'verizon', 'black', 'visit', 'www', 'zaarly', 'com', 'claim', 'cash', 'willpay', 'sxsw']"
6020,"['mention', 'historical', 'photo', 'mashup', 'google', 'map', 'link', 'sxsw']"
5117,"['mention', 'mention', 'best', 'thing', 'heard', 'sxsw', 'quot', 'give', 'ipad', 'money', 'japan', 'relief', 'need', 'ipad', 'mention', 'mention', 'sxswgood']"
8756,"['user', 'drive', '12b', 'mile', 'year', 'google', 'map', 'navigation', 'sxsw']"
7409,"['sxsw', 'apple', 'store', 'sell', 'last', 'ipad']"
2791,"['really', 'put', 'whole', 'ipad', 'release', 'sxsw', 'perspective']"
864,"['sketchily', 'lurk', 'mention', 'big', 'boi', 'sxsw', 'concert', 'iphone', 'business', '8am', 'hard', 'read', 'massive', 'announcement', 'deadline', 'lovemyjob', 'mention']"
7859,"['mindjet', 'go', 'sxsw', 'give', 'away', 'bunch', 'stuff', 'include', 'ipad', 'detail', 'link']"
1485,"['begin', 'story', 'cool', 'sxsw', 'app', 'also', 'apple', 'launch', 'ipad', 'temp', 'store', 'stay', 'tune', 'love', 'sxsw']"
7036,"['think', 'google', 'circle', 'effect', 'crop', 'circle', 'sxsw', 'randomly']"
7722,"['find', 'around', 'sxsw', 'today', 'grab', 'mention', 'slap', 'bracelet', 'ask', 'win', 'ipad', 'mention']"
5978,"['mention', 'heard', 'apple', 'pop', 'store', 'downtown', 'austin', 'pic', 'already', 'gowalla', 'link', 'sxsw', 'pop', 'pop']"
5135,"['mention', 'mention', 'talk', 'mobile', 'phone', 'google', 'earth', 'empower', 'people', 'fight', 'back', 'dictator', 'sxsw']"
207,"['get', 'busy', 'week', 'ahead', 'new', 'book', 'google', 'apps', 'available', 'amazon', 'amp', 'attend', 'sxsw']"
4489,"['include', 'emotional', 'thing', 'ipad', 'barrydiller', 'sxsw', 'pnid']"
6939,"['mention', 'google', 'preview', 'major', 'new', 'social', 'service', 'call', 'google', 'circle', 'today', 'sxsw', 'link']"
6911,"['mention', 'wonder', 'many', 'mention', 'come', 'back', 'sxsw', 'ipad', 'maybe', 'everyone', 'link']"
503,"['technews', 'flipboard', 'add', 'instagram', 'photo', 'social', 'search', 'apps', 'link', 'tech_news', 'apple', 'social_search', 'sxsw', 'tech']"
7386,"['woman', 'plane', 'next', 'nook', 'blackberry', 'curve', 'android', 'ipad', 'purse', 'sxsw']"
1029,"['check', 'amp', 'google', 'amp', 'bing', 'website', 'ranking', 'sxsw', 'link', 'sxsw', 'qagb']"
3841,"['google', 'circle', 'search', 'engine', 'social', 'network', 'release', 'soon', 'sxsw', 'seem', 'think', 'blog', 'link', 'socialmedia']"
8111,"['mention', 'stop', 'austin', 'detail', 'gallery', 'check', 'ipad', 'art', 'include', 'mine', 'link', 'sxsw', 'interactive', 'art']"
5057,"['mention', 'mention', 'would', 'like', 'data', 'dashboard', 'govt', 'know', 'like', 'credit', 'score', 'google', 'data', 'dashboard', 'sxsw']"
8155,"['sxsw', 'iphone', 'app', 'illa', 'def']"
2732,"['look', 'like', 'line', 'apple', 'pop', 'store', 'congress', 'ave', 'already', 'end', 'block', 'sxsw', 'stevejobswins']"
2455,"['brand', 'focus', 'purpose', 'object', 'survive', 'amp', 'succeed', 'google', 'search', 'useful', 'info', 'nike', 'sneaker', 'performance', 'sxsw']"
7216,"['tip', 'sxsw', 'hashtag', 'search', 'throttle', 'mention', 'dumb', '420', 'error', 'use', 'google', 'link', 'fsw']"
3105,"['ipad', 'review', 'sxsw', 'seem', 'range', 'wait', '2012', 'shat', 'fan', 'boy', 'knickers']"
8393,"['report', '5th', 'avenue', 'apple', 'store', 'sell', '200', 'ipad', 'launch', 'link', 'entry', 'friend', 'house', 'sxsw']"
6279,"['mention', 'love', 'mention', 'sxsw', 'quot', 'apple', 'come', 'cool', 'technology', 'one', 'ever', 'hear', 'link']"
3100,"['ever', 'see', 'someone', 'pay', 'guy', 'wait', 'line', 'apple', 'device', 'yeah', 'lame', 'sxsw']"
6185,"['mention', 'rumor', 'apple', 'open', 'temporary', 'store', 'downtown', 'austin', 'sxsw', 'ipad', 'launch', 'link']"
3562,"['mention', 'saw', 'yesterday', 'hop', 'crowd', 'apple', 'ipad2', 'sxsw']"
5893,"['mention', 'google', 'launch', 'major', 'new', 'social', 'network', 'call', 'circle', 'possibly', 'today', 'link', 'sxsw', 'sxswi']"
392,"['tomorrow', 'charles', 'chen', 'speak', 'android', 'chromeos', 'access', 'mention', 'google', 'booth', 'exhibit', 'hall', 'mention', '1pm', 'sxsw']"
6737,"['mention', 'countdown', 'sxsw', 'begin', 'mention', 'pick', 'quot', 'fry', 'speaker', 'quot', 'itunes', 'link']"
5619,"['mention', 'checkout', 'league', 'extraordinary', 'hacker', 'sxsw', 'lego', 'google', 'link']"
5259,"['mention', 'sxsw', 'mention', 'da', 'verpixelungsrecht', 'ûóthe', 'right', 'house', 'pixelated', 'google', 'street', 'view', 'theft', 'public']"
2696,"['future', 'read', 'online', 'customization', 'amp', 'share', 'tablet', 'link', 'sxsw']"
2028,"['fast', 'company', 'sxsw', 'google', 'apple', 'game', 'zynga', 'facebook', 'microsoft', 'intuit', 'go', 'gaga', 'game', 'link']"
5464,"['mention', 'apple', 'set', 'open', 'popup', 'shop', 'core', 'sxsw', 'action', 'go', 'sell', 'ipad2', 'sxsw', 'link', 'danger']"
2569,"['apple', 'head', 'sxsw', 'set', 'temporary', 'store', 'austin', 'link']"
8007,"['finish', 'take', 'photo', 'google', 'photobooth', 'know', 'heart', 'sxsw', 'mention', 'maggie', 'mae', '101', 'others', 'link']"
65,"['agree', 'mention', 'wait', 'fiona', 'apple', 'town', 'somebody', 'kidnap', 'put', 'record', 'studio', 'record', 'new', 'album', 'sxsw']"
2063,"['new', 'ipad', 'apps', 'speech', 'therapy', 'communication', 'showcased', 'sxsw', 'conference', 'link', 'sxswi', 'sxsh', 'sxswh', 'hcsm', 'slp']"
5277,"['mention', 'sxsw', 'lose', 'reward', 'find', 'iphone', 'black', 'case', 'back', 'austin', 'yellow', 'cab', 'drop', 'mention', 'today', 'call', '512', '457', '8800']"
7209,"['without', 'say', 'google', 'bread', 'go', 'amazing', 'sxsw', 'googlebread']"
8685,"['mess', 'bring', 'iphone', 'charger', 'anyone', 'get', 'one', 'could', 'borrow', 'min', 'sxsw']"
8572,"['mention', 'bettercloud', 'sxsw', 'presenter', 'amp', 'austin', 'native', 'john', 'wiley', 'happen', 'chief', 'engineer', 'behind', 'google', 'search']"
6332,"['mention', 'exclusive', 'apple', 'ipad', 'review', 'still', 'well', 'rest', 'link', 'bnet', 'biz', 'ipad2', 'apple', 'sxsw', 'ipad']"
4860,"['google', 'launch', 'major', 'new', 'social', 'network', 'call', 'circle', 'possibly', 'today', 'link', 'sxsw']"
4888,"['mine', 'toooo', 'mention', 'ipad', 'envy', 'roof', 'thanks', 'every', 'person', 'sxsw']"
879,"['great', 'mental', 'image', 'mention', 'people', 'session', 'take', 'photo', 'ipad', 'air', 'doingitwrong', 'sxsw']"
8530,"['robot', 'battle', 'host', 'google', 'lego', 'start', 'sxsw', 'link']"
7917,"['company', 'watch', 'sxsw', 'trade', 'show', 'floor', 'link', 'apps', 'feature', 'hardware', 'ipad', 'iphone']"
6864,"['mention', 'wanna', 'know', 'fast', 'cellular', 'signal', 'sxsw', 'get', 'coverage', 'austin', 'io', 'free', 'detailed', 'map', 'link']"
7893,"['one', 'way', 'track', 'contact', 'mention', 'mention', 'john', 'android', 'sxsw', 'mention', 'link']"
6440,"['mention', 'per', 'rumor', 'google', 'may', 'preview', 'big', 'social', 'strategy', '80', 'theme', 'costume', 'party', 'sxsw', 'yep', 'link', 'cnet']"
7870,"['okay', 'really', 'yay', 'new', 'mention', 'android', 'app', 'kthxbai', 'sxsw']"
1017,"['brilliant', 'stunt', 'business', 'idea', 'customer', 'service', 'response', 'one', 'apple', 'set', 'pop', 'store', 'sxsw', 'draw', 'crowds', 'medium', 'amp', 'revenue']"
7630,"['apple', 'store', 'line', 'sxsw', 'link']"
996,"['watch', 'people', 'interact', 'information', 'different', 'big', 'small', 'touchingstories', 'ipad', 'tablet', 'sxsw']"
4298,"['yup', 'mention', 'mention', 'sxsw', 'quot', 'apple', 'come', 'cool', 'technology', 'one', 'ever', 'hear', 'conference', 'quot']"
162,"['essential', 'sxsw', 'tool', 'link']"
5676,"['mention', 'dig', 'john', 'mcree', 'talk', 'design', 'boomer', 'maybe', 'like', 'research', 'link', 'sxsw', 'yourmom', 'olderadults']"
6874,"['mention', 'include', 'emotional', 'thing', 'ipad', 'barrydiller', 'sxsw', 'pnid']"
7990,"['apple', 'sell', 'ipads', 'quot', 'pop', 'quot', 'apple', 'store', 'sxsw', 'link']"
3844,"['inspire', 'story', 'come', 'sxsw', 'mention', 'mention', 'quot', 'give', 'ipad', 'money', 'japan', 'relief', 'need', 'ipad', 'quot']"
1022,"['ipad', 'pretty', 'sick', 'almost', 'make', 'think', 'need', 'one', 'sxsw']"
3074,"['yet', 'another', 'line', 'austin', 'apple', 'store', 'ipad', 'go', 'well', 'around', 'block', 'sxsw']"
7556,"['free', 'track', 'sxsw', 'sampler', 'album', 'itunes', 'music', 'discovery', 'link']"
3944,"['give', 'away', 'ipad', 'box', 'book', 'mention', 'sxsw', 'techenvy']"
1586,"['remember', 'mention', 'last', 'campaign', 'amp', 'upcoming', 'sxsw', 'event', 'link', 'new', 'album', 'drop', 'link']"
3153,"['kick', 'ipad', 'design', 'headache', 'josh', 'clark', 'mention', 'crowd', 'room', 'first', 'session', 'stand', 'room', 'sxsw']"
8227,"['get', 'enough', 'hacking', 'startupbus', 'rsvp', 'superhappydevhouse', 'sunday', 'austin', 'sxsw', 'link']"
776,"['google', 'launch', 'major', 'new', 'social', 'network', 'call', 'circle', 'possibly', 'today', 'link', 'sxsw']"
7100,"['apple', 'open', 'temporary', 'store', 'downtown', 'austin', 'sxsw', 'amp', 'ipad', 'launch', 'link']"
5487,"['mention', 'arduino', 'android', 'flame', 'skull', 'link', 'refrigerator', 'speaks', 'salon', '30pm', 'mention', 'mention', 'sxsw', 'smartthings']"
6236,"['mention', 'last', 'day', 'get', 'austin', 'iphone', 'app', 'free', 'link', 'travel', 'sxsw']"
7042,"['google', 'image', 'search', 'jayden', 'boy', 'recognize', 'mention', 'man', 'nikon', 'camera', 'commercial', 'sxsw', 'sxswnikon', 'hisxsw']"
2613,"['like', 'apple', 'pop', 'store', 'sixth', 'street', 'congress', 'avenue', 'mention', 'sxsw']"
7514,"['sxsw', 'quot', 'pre', 'post', 'ipad', 'death', 'flash', 'quot', 'link']"
8434,"['bring', 'heat', 'ûïif', 'show', 'content', 'quality', 'ûªm', 'much', 'likely', 'rank', 'sxsw', 'via', 'mention', 'amp', 'mention', 'rank']"
8793,"['google', 'give', 'social', 'another', 'link', 'google', 'circle', 'let', 'see', 'guys', 'sxsw', 'make']"
5394,"['mention', 'another', 'great', 'panel', 'hilton', 'austin', 'mention', 'leave', 'brain', 'search', 'google', 'right', 'brain', 'search', 'sxsw']"
8839,"['love', 'mac', 'ratio', 'like', 'ipad', 'person', 'ratio', 'like', 'three', 'quarter', 'one', 'sxsw', 'seriously', 'ton', 'ipads']"
3891,"['miss', 'google', 'search', 'marissa', 'mayer', 'last', 'week', 'listen', 'interview', 'link', 'sxsw']"
3557,"['mistake', 'make', 'build', 'netflix', 'iphone', 'sxsw', 'mention', 'hilton', 'link']"
1529,"['mention', 'anyone', 'know', 'mention', 'find', 'deaddd', 'iphone', 'outside', 'blogger', 'lounge', 'contact', 'reunite', 'sxsw']"
1268,"['check', 'touch', 'story', 'design', 'digital', 'magazine', 'ipad', 'sxsw', 'link', 'sxsw']"
7735,"['hour', 'sxsw', 'popup', 'apple', 'store', 'lone', 'security', 'guard', 'enjoy', 'ipad2', 'link']"
1900,"['lol', 'gadgetzilla', 'fun', 'mention', 'sxsw', 'festival', 'time', 'omg', 'scar', 'get', 'netbook', 'ipad', 'amp', 'droid']"
4659,"['apple', 'open', 'pop', 'store', 'austin', 'sixth', 'amp', 'congress', 'sxsw', 'link', 'ipad2']"
3006,"['gary', 'vaynerchuck', 'lì_gger', 'ner', 'winelibrary', 'och', 'slì_pper', 'stì_llet', 'iphone', 'appen', 'daily', 'grape', 'thankyoueconomy', 'sxsw', 'swesxsw']"
2735,"['look', 'like', 'fun', 'session', 'sxsw', 'quot', 'mistake', 'make', 'build', 'nextflix', 'iphone', 'quot', 'link']"
190,"['ipad', 'see', 'wild', 'people', 'say', 'fast', 'still', 'pic', 'terrible', 'sxsw']"
2748,"['iphone', 'user', 'really', 'clueless', 'android', 'presentation', 'seem', 'basic', 'everyone', 'else', 'sxsw']"
2048,"['sxsw', 'apple', 'school', 'marketing', 'expert', 'link', 'apple', 'jobsco', 'sxsw']"
7850,"['press', 'coverage', 'life', 'stand', 'apple', 'line', 'sxsw']"
